                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.60758,                0.59599,                0.89713,                0.96579,                0.99087,                  0.995,                0.89854,                0.53333,                0.62154,                0.87096,             0.00043163,             0.00043163,             0.00043163
                    143,                0.56925,                0.59038,                 0.8904,                0.96714,                0.99367,                  0.995,                0.89469,                0.52639,                 0.6157,                0.86857,             0.00042456,             0.00042456,             0.00042456
                    144,                0.67709,                0.66629,                0.97674,                0.96714,                0.99367,                  0.995,                0.89469,                0.52639,                 0.6157,                0.86857,             0.00041748,             0.00041748,             0.00041748
                    145,                 0.7175,                0.95755,                 1.0441,                0.96714,                0.99367,                  0.995,                0.89469,                0.52639,                 0.6157,                0.86857,             0.00041041,             0.00041041,             0.00041041
                    146,                0.70776,                0.68289,                0.95068,                0.96714,                0.99367,                  0.995,                0.89469,                0.52639,                 0.6157,                0.86857,             0.00040334,             0.00040334,             0.00040334
                    147,                0.60673,                0.67376,                0.89412,                0.98302,                      1,                  0.995,                0.91335,                 0.5061,                0.56229,                0.86318,             0.00039626,             0.00039626,             0.00039626
                    148,                 0.6004,                0.66149,                0.95021,                0.98302,                      1,                  0.995,                0.91335,                 0.5061,                0.56229,                0.86318,             0.00038919,             0.00038919,             0.00038919
                    149,                0.57015,                0.60899,                0.93041,                0.98302,                      1,                  0.995,                0.91335,                 0.5061,                0.56229,                0.86318,             0.00038211,             0.00038211,             0.00038211
                    150,                0.62243,                0.64331,                0.93212,                0.98302,                      1,                  0.995,                0.91335,                 0.5061,                0.56229,                0.86318,             0.00037504,             0.00037504,             0.00037504
                    151,                0.58583,                 0.6359,                  0.925,                0.99466,                      1,                  0.995,                0.91806,                0.50545,                 0.5303,                0.86189,             0.00036797,             0.00036797,             0.00036797
                    152,                 0.5863,                0.59172,                0.87872,                0.99466,                      1,                  0.995,                0.91806,                0.50545,                 0.5303,                0.86189,             0.00036089,             0.00036089,             0.00036089
